duration,src_bytes,dst_bytes,label
0,1223,3371,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,46,46,normal
0,44,44,normal
0,230,615,normal
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,231,2239,normal
0,0,0,attack
0,44,128,normal
0,1032,0,attack
0,0,0,attack
0,2361,547,normal
2713,147,105,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,54540,8314,attack
0,0,0,attack
0,240,453,normal
0,202,2286,normal
0,0,0,attack
0,254,857,normal
0,0,0,attack
0,0,0,attack
0,12983,0,normal
0,44,75,normal
0,0,0,attack
0,248,5298,normal
0,215,3534,normal
0,1254,2451,attack
0,44,44,normal
0,165,13974,normal
0,233,598,normal
0,11,0,normal
14,105,146,normal
0,0,0,normal
0,3775,0,normal
0,0,0,attack
0,254,4903,normal
3,0,0,attack
0,284,668,normal
18398,1,0,attack
0,329,7566,normal
0,317,594,normal
0,607,0,normal
0,786,336,normal
4,14157,1437,normal
0,439,0,normal
0,318,3501,normal
0,245,10313,normal
0,54540,8314,attack
0,0,0,normal
0,305,3222,normal
0,1032,0,attack
5,209,619,normal
0,222,185,normal
0,257,267,normal
0,0,0,attack
19108,147,105,normal
0,253,2997,normal
7149,146,105,normal
0,44,44,normal
0,44,139,normal
0,315,1092,normal
0,30,0,normal
0,0,0,attack
0,43,136,normal
0,0,0,attack
0,0,0,attack
0,159,16607,normal
0,48,48,normal
0,276,383,normal
0,54540,8314,attack
0,0,0,attack
0,8,0,attack
0,152,0,normal
0,3468,0,normal
0,0,0,attack
0,105,105,normal
2,2194619,0,normal
0,0,0,attack
0,45,111,normal
0,0,0,attack
0,282,633,normal
0,0,0,attack
0,45,139,normal
56,305,188,normal
0,1429,330,normal
0,0,0,attack
0,206,9714,normal
0,0,0,attack
0,120,45,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,46,46,normal
0,277,4704,normal
0,303,17945,normal
0,309,12001,normal
0,0,0,attack
0,220,7312,normal
0,0,0,normal
0,209,9158,normal
0,200,1794,normal
0,0,0,attack
0,267,1619,normal
0,146,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
1,1208,335,normal
0,0,0,attack
0,0,0,attack
0,179,20603,normal
0,30,0,normal
0,334,9284,normal
0,802,329,normal
0,0,0,attack
0,0,0,attack
0,336,3211,normal
0,34,34,normal
0,0,0,attack
0,321,5156,normal
0,1094,324,normal
0,0,0,attack
0,252,803,normal
0,126,179,attack
1,1288,330,normal
0,8,0,attack
0,192,0,normal
0,0,0,normal
0,0,0,attack
0,78,0,normal
0,0,0,attack
0,203,7840,normal
0,210,443,normal
0,0,0,attack
0,309,757,normal
0,306,2895,normal
0,45,45,normal
0,0,0,attack
0,30,0,normal
0,328,2565,normal
0,0,0,attack
0,259,0,normal
0,45,131,normal
0,289,726,normal
0,1460,0,normal
0,0,0,attack
0,44,75,normal
0,219,1024,normal
0,54540,8314,attack
0,8,0,attack
0,54540,8314,attack
4,592,404,normal
0,225,1240,normal
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,8,0,attack
0,321,3128,normal
1,1219,399,normal
0,227,5770,normal
0,3775,0,normal
0,169,38951,normal
0,215,0,attack
0,1,0,attack
0,0,0,attack
0,520,0,attack
0,42,42,normal
0,0,0,attack
0,965,0,normal
0,0,0,normal
0,1,0,attack
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,200,2653,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
2,658,324,normal
0,233,2599,normal
0,0,0,attack
0,0,0,attack
0,251,261,normal
0,353,337,normal
0,45,90,normal
0,0,0,attack
0,264,668,normal
0,172,0,normal
7025,147,105,normal
0,143,193,normal
0,18,0,attack
0,8,0,attack
0,8,0,attack
22,466,334069,normal
0,0,0,attack
0,283,2531,normal
27,874,2586,normal
0,240,4664,normal
1,2171,361,normal
0,0,0,attack
0,0,0,attack
0,198,521,normal
1,1033,340,normal
0,516,4,normal
21,230,767,normal
0,45,45,normal
0,8,0,attack
0,226,5499,normal
0,203,1040,normal
0,0,0,attack
0,217,1511,normal
0,0,0,attack
0,520,0,attack
0,0,0,attack
0,12333,1429,normal
0,285,970,normal
0,0,0,attack
13193,696,89306,normal
0,321,965,normal
0,215,6356,normal
0,308,1178,normal
40491,1,0,attack
0,0,0,attack
0,44,44,normal
0,0,0,attack
0,0,0,attack
0,54540,8314,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,211,1197,normal
0,0,0,attack
0,1,0,attack
0,212,1400,normal
0,0,0,attack
0,0,0,attack
0,54540,8314,attack
1,1674,337,normal
0,0,0,attack
0,783,326,normal
0,0,0,attack
0,0,0,normal
0,259,327,normal
0,0,0,attack
0,0,0,attack
0,379,32780,normal
0,242,6237,normal
0,1,0,attack
0,218,83028,normal
0,0,0,attack
0,300,2280,normal
0,1032,0,attack
0,0,0,attack
0,227,2459,normal
0,0,0,attack
0,44,124,normal
0,30,0,normal
0,0,0,attack
0,284,578,normal
0,248,3756,normal
0,0,0,attack
0,748,0,normal
0,1,0,attack
0,0,0,attack
0,216,421,normal
0,204,7203,normal
0,0,0,attack
0,334,5369,normal
3,1281,331,normal
0,1,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,30,0,normal
0,0,0,attack
0,0,0,attack
0,43,74,normal
0,0,0,attack
0,8325,0,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,1032,0,attack
0,211,1452,normal
0,234,14602,normal
0,0,0,attack
0,221,1565,normal
0,294,866,normal
5328,1604,920608,normal
0,834,334,normal
0,0,0,attack
0,0,0,attack
0,36,0,normal
0,1032,0,attack
0,0,0,attack
0,0,0,normal
0,197,10194,normal
0,195,2659,normal
0,0,0,attack
0,0,0,attack
0,290,1820,normal
0,1032,0,attack
0,8,0,attack
0,0,0,attack
0,242,492,normal
0,0,0,attack
0,0,0,attack
2,0,0,attack
0,8,0,attack
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,31,91,normal
0,299,2033,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,322,6044,normal
0,215,499,normal
0,54540,8314,attack
0,202,13535,normal
0,0,0,attack
0,2119,387,normal
0,1867,334,normal
0,0,0,attack
0,0,0,attack
0,520,0,attack
0,333,2408,normal
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,520,0,attack
0,260,1984,normal
0,238,6153,normal
0,255,3605,normal
0,1032,0,attack
0,8,0,attack
0,196,527,normal
2995,146,105,normal
0,0,0,attack
0,0,0,attack
6359,146,105,normal
0,1,0,attack
0,300,253,normal
0,8,0,attack
0,7,223,normal
0,273,1617,normal
0,242,613,normal
0,218,25799,normal
0,1342,0,normal
0,0,0,attack
0,45,149,normal
0,1130,337,normal
0,12324,0,normal
0,28,0,attack
0,1,0,attack
0,0,0,attack
0,28,0,attack
0,44,80,normal
0,0,0,attack
0,0,0,attack
0,2246,331,normal
0,145,0,normal
0,209,2150,normal
0,0,0,attack
0,1032,0,attack
0,1,0,attack
0,8,0,attack
30237,1,0,attack
0,30,0,normal
0,0,0,attack
0,0,0,attack
0,230,619,normal
0,0,0,attack
0,313,261,normal
0,334,0,attack
0,354,2225,normal
0,105,146,normal
0,0,0,attack
0,294,2302,normal
0,211,392,normal
0,233,420,normal
0,244,4498,normal
25,228,762,normal
0,310,3222,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,241,2043,normal
0,233,1600,normal
0,54540,8314,attack
0,294,256,normal
0,209,2408,normal
0,211,263,normal
0,0,0,attack
0,219,2112,normal
9595,1,0,attack
0,0,0,attack
0,42,68,normal
0,221,771,normal
0,30,0,normal
355,305,260,normal
0,0,0,attack
0,0,0,attack
0,43,43,normal
0,768,0,normal
0,271,668,normal
0,0,0,attack
0,520,0,attack
0,0,0,attack
0,1,0,attack
0,215,2746,normal
0,43,132,normal
0,308,23714,normal
0,0,0,attack
0,0,0,attack
0,317,7956,normal
0,1075,286,normal
0,211,4097,normal
0,43,75,normal
0,0,0,attack
0,0,0,attack
0,126,0,normal
0,308,417,normal
0,198,6026,normal
0,3909,0,normal
0,0,0,attack
0,0,0,attack
0,343,1419,normal
0,1460,0,normal
0,0,0,normal
0,45,45,normal
0,8,0,attack
0,1,0,attack
0,0,0,attack
0,48,474,normal
0,205,2228,normal
0,8,0,attack
0,8,0,attack
0,200,758,normal
0,244,4187,normal
0,0,0,attack
516,518,17680,normal
0,296,2542,normal
0,247,492,normal
0,317,1681,normal
0,12,0,normal
0,321,3150,normal
0,0,0,attack
0,0,0,attack
0,32,0,normal
0,237,2676,normal
0,1428,328,normal
0,0,0,attack
0,204,4624,normal
0,28,0,attack
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,232,1075,normal
0,0,0,attack
0,46,46,normal
0,8,0,attack
0,311,1493,normal
0,170,5572,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1512,328,normal
0,54540,8314,attack
0,1032,0,attack
0,0,0,normal
0,330,667,normal
0,2056,0,normal
0,317,1292,normal
0,0,0,normal
0,0,0,attack
0,212,5030,normal
0,0,0,attack
0,0,0,attack
0,206,5790,normal
31,1512,4152,normal
0,234,11751,normal
0,0,0,attack
0,0,0,attack
0,208,478,normal
0,192,2241,normal
0,1830,0,normal
0,0,0,attack
37,322,273,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,323,719,normal
0,282,449,normal
0,235,4768,normal
0,5558,0,normal
0,0,0,normal
0,0,0,attack
8,1716,481,normal
0,0,0,attack
0,144,193,normal
0,0,0,attack
0,0,0,attack
0,241,2698,normal
0,0,0,attack
10,0,5151154,attack
0,0,0,attack
0,42,42,normal
0,46,73,normal
0,10,39,normal
2,2194619,0,normal
0,214,5134,normal
0,8,0,attack
0,30,0,normal
0,202,303,normal
0,0,0,attack
0,46,135,normal
0,28,0,attack
0,0,0,attack
0,261,1738,normal
0,0,0,normal
4,1378,335,normal
0,45,81,normal
0,0,0,attack
0,1,0,attack
0,45,109,normal
0,252,1144,normal
0,1032,0,attack
0,0,0,attack
0,54540,8314,attack
0,0,0,normal
1,2052,414,normal
0,0,0,attack
0,298,6814,normal
0,1183,480,normal
0,1,0,attack
0,1,0,attack
0,48,48,normal
0,104,0,normal
0,65700,0,normal
0,298,313,normal
0,2175,329,normal
0,12,0,normal
0,1821,333,normal
0,216,1752,normal
0,0,0,attack
0,297,308,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,196,259,normal
1,8,138,normal
0,0,0,attack
0,45,114,normal
0,0,0,attack
0,310,1592,normal
0,0,0,attack
0,0,0,attack
0,36,36,normal
6,1816,490,normal
0,0,0,attack
1,827,333,normal
587,616,17855,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,44,67,normal
0,1190,324,normal
0,229,5329,normal
0,54540,8314,attack
0,147,0,normal
0,229,1127,normal
0,28,0,attack
0,0,0,attack
0,0,0,attack
1,1828,405,normal
0,0,0,attack
0,46,134,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1032,0,attack
0,0,0,attack
0,44,77,normal
38509,1,0,attack
0,205,12325,normal
0,0,0,attack
0,0,0,attack
0,255,986,normal
0,0,0,attack
0,105,145,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,200,2208,normal
0,0,0,attack
0,209,1411,normal
0,1064,338,normal
0,28,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,324,1319,normal
0,45,45,normal
0,18,0,attack
0,0,0,attack
0,325,14864,normal
0,12324,0,normal
0,0,0,attack
0,46,46,normal
0,1,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,289,2835,normal
0,1032,0,attack
0,331,1010,normal
0,195,4648,normal
0,516,4,normal
0,253,464,normal
0,0,0,attack
0,1032,0,attack
1,739,431,normal
5,105,145,normal
0,30,0,normal
0,0,0,attack
0,0,0,attack
0,28,0,attack
0,249,3768,normal
0,0,0,attack
0,339,563,normal
0,561,327,normal
0,0,0,attack
0,0,0,attack
0,240,0,normal
0,516,4,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,458,4759,normal
0,44,70,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,276,5069,normal
0,0,0,attack
0,0,0,attack
0,373,0,normal
0,45,111,normal
0,235,654,normal
0,0,0,normal
0,44,44,normal
0,854,0,normal
0,372,527,normal
0,197,4082,normal
0,45,131,normal
0,0,0,normal
0,655,479,normal
0,327,976,normal
0,286,2866,normal
0,210,775,normal
0,45,78,normal
3,1046,328,normal
0,641,0,normal
0,40,106,normal
12,116,10788,normal
0,703,373,normal
2010,146,105,normal
0,265,695,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,299,331,normal
0,1374,477,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,44,70,normal
0,308,1075,normal
107,66,131,normal
0,520,0,attack
0,316,36707,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,125,240,normal
0,199,163,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,234,23387,normal
0,10,225,normal
0,211,43148,normal
0,1,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,219,987,normal
0,869,331,normal
0,0,0,attack
6,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,334,34767,normal
0,340,343,normal
0,151264,0,normal
0,268,124,normal
0,334,0,attack
0,307,633,normal
0,299,474,normal
0,330,1183,normal
0,0,0,attack
0,280,944,normal
0,303,2239,normal
0,1032,0,attack
0,1,0,attack
0,0,0,attack
0,357,270,normal
0,240,1729,normal
0,0,0,attack
0,0,0,attack
7,105,2322,normal
0,0,0,attack
0,0,0,attack
0,295,312,normal
0,208,431,normal
0,30,0,normal
0,218,345,normal
0,0,0,attack
0,253,128,normal
5090,1,0,attack
0,261,2566,normal
0,305,309,normal
0,1032,0,attack
17,1106,336,normal
0,339,279,normal
0,297,678,normal
0,287,409,normal
0,320,1323,normal
0,190,14050,normal
0,0,0,attack
0,45,74,normal
0,0,0,attack
0,0,0,normal
0,215,2996,normal
0,300,885,normal
0,182,0,normal
0,0,0,attack
0,291,2416,normal
0,252,961,normal
0,0,0,attack
0,8,0,attack
0,0,0,normal
0,0,0,attack
0,8,0,attack
0,42,65,normal
0,44,44,normal
0,0,0,attack
0,358,256,normal
0,1032,0,attack
0,0,0,attack
4,102,1512,normal
0,0,0,attack
0,291,393,normal
0,0,0,attack
0,212,7387,normal
0,147,0,normal
0,197,1346,normal
0,247,1143,normal
0,45,111,normal
0,352,2015,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,28,0,attack
0,8,0,attack
0,246,1394,normal
0,0,0,attack
0,202,35387,normal
0,216,1651,normal
0,45,74,normal
1,1334,365,normal
0,318,6967,normal
0,201,767,normal
0,0,0,normal
0,0,0,attack
0,9597,331,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,191,3302,normal
0,8,0,attack
0,219,426,normal
0,7196,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1032,0,attack
0,236,657,normal
0,325,1146,normal
0,185,1654,normal
0,0,0,attack
0,0,0,attack
0,190,0,normal
0,45,45,normal
0,6,139,normal
0,0,0,attack
0,3735,329,normal
0,44,126,normal
0,0,0,normal
0,0,0,normal
0,336,279,normal
0,198,27305,normal
0,251,2033,normal
0,188,3726,normal
0,334,0,attack
0,0,0,attack
0,10389,0,normal
0,0,0,attack
0,289,706,normal
0,54540,8314,attack
0,0,0,attack
0,0,0,attack
0,44,131,normal
0,0,0,attack
0,232,3243,normal
0,0,0,attack
0,1,0,attack
0,210,2833,normal
3,982,391,normal
0,0,0,attack
0,0,3820,normal
0,309,1643,normal
0,221,3327,normal
0,172,2595,normal
0,0,0,attack
0,0,0,attack
29,1474,4152,normal
0,0,0,attack
5056,5133876,0,attack
0,0,0,attack
0,220,3433,normal
0,0,0,attack
27,406,335219,normal
0,45,160,normal
2,1134,333,normal
0,319,6534,normal
0,0,0,attack
0,18,0,attack
0,28,0,attack
0,375,9127,normal
0,0,0,attack
0,9198,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,169,439,normal
0,0,0,attack
0,43,131,normal
0,304,2507,normal
0,1032,0,attack
0,0,0,attack
0,309,1645,normal
0,1032,0,attack
0,9178,0,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,218,571,normal
0,1086,452,normal
0,246,1588,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
20,245,773,normal
0,260,0,normal
0,1195,365,normal
0,359,877,normal
0,0,0,attack
0,296,741,normal
0,304,462,normal
0,0,0,attack
0,0,0,attack
0,28,0,attack
0,46,77,normal
0,303,260,normal
0,236,734,normal
8535,1,0,attack
0,0,0,attack
0,0,0,attack
0,1480,0,attack
0,44,121,normal
0,219,516,normal
0,28,0,attack
39,117,8872,normal
0,8,0,attack
28,1501,4152,normal
0,201,0,normal
0,0,0,attack
6,0,0,attack
0,0,0,attack
0,1449,328,normal
0,0,0,attack
0,0,0,attack
0,18,0,attack
0,8,0,attack
0,197,308,normal
0,244,791,normal
0,0,0,attack
0,236,891,normal
0,0,0,attack
0,230,5541,normal
0,0,0,attack
0,211,745,normal
0,151,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,19,0,normal
0,641,0,normal
0,0,0,attack
0,284,303,normal
0,0,0,attack
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,54540,8314,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,337,774,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,291,16334,normal
15342,2110,12434,normal
0,0,0,attack
0,196,4110,normal
0,210,63203,normal
0,5,0,attack
0,0,0,attack
0,46,81,normal
0,0,0,attack
0,520,0,attack
1,1805,332,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,248,372,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,290,751,normal
0,221,1721,normal
0,210,707,normal
0,0,0,attack
0,1,0,attack
0,0,0,attack
0,345,198,normal
0,0,0,normal
0,0,0,attack
0,207,11052,normal
0,0,0,attack
0,63,0,normal
0,311,2252,normal
0,796,333,normal
0,383,0,normal
0,318,1234,normal
0,0,0,attack
0,164,37746,normal
0,0,0,attack
0,1032,0,attack
0,0,0,attack
1,1158,2443,attack
0,0,0,attack
0,225,7397,normal
0,8,0,attack
0,1032,0,attack
0,341,1481,normal
0,0,0,attack
0,913,309,normal
0,45,124,normal
0,330,279,normal
0,0,0,attack
0,520,0,attack
29,347,1063,normal
0,28,0,attack
0,8,0,attack
0,69,45,normal
22476,1,0,attack
0,44,71,normal
3,33996,20092,normal
0,126,238,normal
0,279,783,normal
0,0,0,attack
0,304,342,normal
0,45,128,normal
0,45,45,normal
0,0,0,attack
0,313,3947,normal
0,0,0,attack
0,0,0,attack
0,231,867,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,218,4950,normal
0,0,0,attack
0,347,392,normal
0,0,0,normal
0,35,130,normal
0,28,0,attack
0,245,0,normal
2,1429,330,normal
0,0,0,attack
0,259,7544,normal
0,18,0,attack
0,207,7355,normal
0,0,0,attack
23,287,903,normal
1,942,332,normal
0,211,1223,normal
0,45,83,normal
0,43,120,normal
0,159,9743,normal
2,0,0,normal
0,306,1380,normal
0,1495,325,normal
0,0,0,attack
0,158,2106,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,171,13014,normal
8,997,333,normal
0,0,0,attack
0,230,25753,normal
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,278,4894,normal
0,567,0,normal
0,0,0,attack
0,274,809,normal
0,127,242,normal
0,43,135,normal
0,206,3090,normal
0,1690,0,normal
0,0,0,attack
0,260,1228,normal
0,232,2239,normal
36344,1,0,attack
13,970,328,normal
0,0,0,attack
0,213,10481,normal
0,236,1571,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,298,1453,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,4892,0,normal
0,32,32,normal
0,0,0,attack
0,0,0,attack
0,46,74,normal
0,197,365,normal
0,0,0,attack
3,1211,330,normal
0,336,2431,normal
0,0,0,attack
0,46,80,normal
0,15722,0,normal
0,237,9257,normal
0,0,0,attack
0,888,326,normal
0,322,1973,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1,0,attack
0,174,2012,normal
0,360,3737,normal
0,0,0,attack
0,0,0,attack
0,105,145,normal
0,292,1231,normal
0,0,0,attack
0,319,2876,normal
0,0,0,attack
0,45,110,normal
0,0,0,attack
0,0,0,attack
0,1032,0,attack
0,0,0,attack
0,265,617,normal
2,693375640,0,attack
0,299,4555,normal
0,336,640,normal
0,1,0,attack
0,1309,333,normal
0,213,169,normal
0,246,2265,normal
7782,677,67023,normal
0,204,334,normal
0,1236,393,normal
0,0,0,attack
0,193,1750,normal
0,0,0,attack
0,284,446,normal
1,1432,334,normal
1,728,335,normal
0,331,7262,normal
0,0,0,attack
0,239,961,normal
0,0,0,attack
1,1185,333,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,516,4,normal
0,208,2913,normal
0,78,45,normal
0,1,0,attack
0,0,0,attack
1,101,1493,normal
0,1032,0,attack
0,282,263,normal
0,0,0,attack
0,0,0,attack
0,70,46,normal
0,287,420,normal
0,1,0,attack
0,105,147,normal
0,0,0,attack
0,292,3292,normal
0,516,4,normal
0,0,0,attack
0,0,0,attack
0,45,109,normal
0,0,0,attack
0,1277,331,normal
0,226,2298,normal
0,1032,0,attack
0,0,0,attack
0,1032,0,attack
0,1,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,288,588,normal
0,105,147,normal
0,43,126,normal
0,46,73,normal
0,45,81,normal
0,0,0,attack
0,217,2757,normal
29,945,2720,normal
0,0,0,attack
0,175,6093,normal
0,0,0,attack
0,241,10066,normal
0,45,134,normal
0,167,0,normal
0,0,0,attack
0,334,1578,normal
0,0,0,attack
0,0,0,attack
0,309,6829,normal
0,250,7189,normal
0,0,0,normal
0,8,0,attack
0,42,42,normal
0,244,2107,normal
0,0,0,attack
0,4539,0,normal
0,334,0,attack
0,46,76,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
2049,147,105,normal
0,0,0,attack
0,0,0,attack
0,234,7605,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,965,0,normal
0,0,0,attack
0,43,133,normal
0,0,0,attack
0,13239,0,normal
0,300,1197,normal
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,313,4544,normal
1,1231,331,normal
13919,125,3319,normal
0,182,0,normal
0,185,19735,normal
0,1061,363,normal
0,491,9960,normal
0,327,983,normal
0,0,0,attack
3320,145,105,normal
1,0,0,attack
0,0,0,normal
1,726,330,normal
27,882,2586,normal
0,105,105,normal
0,0,0,attack
5,658,330,normal
0,0,0,attack
0,0,0,attack
0,158,9420,normal
0,0,0,attack
0,259,0,normal
0,215,651,normal
0,314,434,normal
6,972,339,normal
1040,147,105,normal
21,249,774,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,960,0,normal
0,0,0,attack
0,234,20392,normal
563,579,15323,normal
0,0,0,attack
2,1086,339,normal
0,1300,329,normal
0,0,0,attack
0,1364,582,normal
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,233,942,normal
0,0,0,attack
0,0,0,attack
0,283,1580,normal
0,1213,434,normal
0,9,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,236,3684,normal
14362,705,106734,normal
0,0,0,normal
0,30,0,normal
1,610,332,normal
0,139,32424,normal
28,1488,4152,normal
0,260,7562,normal
0,291,2624,normal
0,336,1533,normal
0,372,884,normal
0,208,7763,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,305,2507,normal
0,0,0,attack
0,320,787,normal
0,1032,0,attack
0,200,10627,normal
0,212,0,normal
0,0,0,attack
0,0,0,normal
0,8,0,attack
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,46,46,normal
26,13510,1361,normal
0,45,87,normal
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,30,0,normal
0,1032,0,attack
0,228,301,normal
40191,1,0,attack
4,1671,328,normal
0,0,0,attack
0,30,0,normal
0,298,427,normal
0,347,814,normal
0,378,285,normal
0,0,0,attack
0,278,7205,normal
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,46,135,normal
0,5891,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,223,2302,normal
0,0,0,attack
1,2679,325,normal
0,0,0,attack
0,195,386,normal
0,0,0,attack
2717,147,105,normal
0,318,8357,normal
0,220,1257,normal
0,0,0,attack
0,3862,333,normal
0,0,0,attack
0,386,1344,normal
2,2568,330,normal
0,8,0,attack
0,1,0,normal
0,0,0,attack
0,203,1792,normal
6869,1143,38864,normal
0,1520,327,normal
0,232,5865,normal
5,1287,328,normal
0,1757,333,normal
0,1032,0,attack
0,144,193,normal
0,242,2328,normal
0,225,2531,normal
0,0,0,attack
46,42,44,normal
0,0,0,attack
0,0,0,attack
0,957,324,normal
37648,1,0,attack
0,0,0,attack
0,125,179,attack
0,45,111,normal
0,207,2564,normal
0,0,0,attack
0,0,0,attack
0,87,154,normal
0,2372,408,normal
0,6,147,normal
0,240,483,normal
0,0,0,attack
0,0,0,attack
0,212,12553,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,18,0,attack
0,1480,0,attack
0,228,1240,normal
0,0,0,attack
0,346,258,normal
0,206,3731,normal
0,9311,0,normal
0,0,0,attack
0,281,759,normal
0,0,0,attack
0,105,147,normal
0,164,20266,normal
0,0,0,attack
41866,1,0,attack
22,343,1069,normal
0,0,0,attack
0,28,0,attack
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,262,2790,normal
0,248,6038,normal
0,347,391,normal
0,215,1415,normal
0,0,0,attack
0,213,3120,normal
0,223,488,normal
0,162,4903,normal
0,0,0,attack
0,229,1461,normal
0,0,0,attack
0,30,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,245,0,normal
112,1284,336,normal
0,199,164,normal
0,234,1408,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,45,74,normal
2,719,333,normal
0,216,1000,normal
0,0,0,attack
15,1124,330,normal
0,0,0,normal
2,1887,329,normal
0,0,0,attack
0,336,1021,normal
0,0,0,attack
0,623,331,normal
0,204,1418,normal
0,229,1133,normal
0,1830,0,normal
0,307,1432,normal
0,258,263,normal
0,0,0,attack
1,1196,2447,attack
0,0,0,attack
0,286,3653,normal
0,0,0,normal
2470,147,105,normal
0,102,0,normal
0,0,0,attack
27,887,2586,normal
0,121,232,normal
0,0,0,attack
0,1032,0,attack
0,231,520,normal
0,268,12595,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,0,0,attack
27740,1,0,attack
0,0,0,attack
0,401,8846,normal
0,18,0,attack
0,169,9765,normal
0,0,0,attack
0,8,0,attack
0,153,535,normal
0,309,630,normal
6,104,1025,normal
0,316,2055,normal
0,343,774,normal
